PROFILEAREA,SETTD,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
CITIPOWER,05/03/2014,92920.951,84449.354,78712.134,75560.761,73510.236,71906.949,71022.014,70484.917,71780.093,74945.665,83998.118,96962.549,115681.202,128121.403,128221.631,133384.553,139389.21,140980.032,142503.875,142263.994,141675.421,141225.689,140927.099,139948.696,138685.85,137397.443,135663.67,133826.271,132044.562,130111.551,130005.791,129880.471,127945.2,126541.702,124077.25,124207.574,123221.528,123291.268,122417.928,120425.122,116199.924,110106.311,101885.892,92521.44,88414.572,88787.582,91513.191,87707.37,MRIM
CITIPOWER,06/03/2014,76180.125,68347.127,63397.462,60678.315,59264.617,58172.767,57891.29,57835.275,59461.293,63460.739,72847.424,86561.117,105386.294,117396.951,114855.53,116688.653,120621.169,122739.925,125374.944,126569.067,127577.999,127942.446,128650.194,128580.042,128449.846,127777.027,127395.478,126442.561,125222.82,124704.734,125203.937,125078.096,123619.27,121677.964,118609.633,117392.449,115611.536,115715.852,119021.402,119351.963,115602.878,110690.693,102508.408,93306.01,89102.16,89261.108,92301.186,88283.936,MRIM
CITIPOWER,07/03/2014,76874.29,68792.307,63947.487,60948.827,59485.915,58417.524,58011.012,57966.993,59671.674,63396.104,72561.379,85738.169,104977.29,119418.384,119363.06,121740.293,125608.308,126730.834,128017.941,128977.5,130871.039,130916.178,130998.089,130946.451,131230.996,129496.047,128585.575,127358.472,127291.537,126422.777,126290.663,125560.892,124079.35,122666.706,120820.104,119537.692,117344.512,115501.718,113741.057,111316.191,107345.884,103111.11,97509.494,91326.157,89795.792,91924.051,95251.742,90905.193,MRIM
CITIPOWER,08/03/2014,78867.8,70806.183,65530.32,62255.429,60619.621,59347.451,58575.95,58076.06,58391.168,59312.647,61638.051,64786.895,70632.586,77298.726,80690.475,86853.085,93379.086,98003.805,102673.838,104113.7,105268.285,105707.478,105529.807,104888.477,104641.011,104942.077,105703.935,106141.83,106471.098,107762.915,109304.634,110691.23,111248.936,112434.507,113049.427,113450.453,112227.364,111547.63,113303.922,112755.285,109701.251,106091.366,101321.223,95893.413,95127.815,97368.065,101206.243,97179.462,MRIM
CITIPOWER,09/03/2014,85470.977,76845.859,70734.138,66813.152,64556.799,62800.719,61455.232,60542.995,60189.332,60083.106,61155.177,62600.885,65499.695,69725.351,72699.165,78231.568,83929.622,88932.622,94172.356,98042.004,101485.307,103913.998,105860.644,107149.538,108686.689,110267.906,111980.811,113864.401,116023.822,118709.406,121498.32,124843.784,127206.062,130146.993,132335.092,132828.972,130383.203,128690.974,129350.813,128250.194,123990.087,119317.929,113761.628,106555.776,103973.11,104444.425,106428.03,101061.554,MRIM
CITIPOWER,10/03/2014,88460.043,79692.884,74029.366,70381.823,68177.089,66397.987,65386.973,64632.67,64445.714,64757.521,67101.585,69738.22,74543.791,79775.002,83470.925,89708.221,97298.685,103956.755,110730.414,116024.238,123644.351,128065.709,132822.1,135122.553,135225.495,135145.005,135521.963,135701.697,134863.224,133021.854,131546.686,132910.504,133747.212,134280.301,134530.897,134014.644,132530.306,132948.68,135073.335,134144.299,130280.057,123964.572,115199.758,104887.054,99929.747,100134.028,102467.728,98131.524,MRIM
CITIPOWER,11/03/2014,86113.051,77663.882,72297.161,69288.792,67487.486,66074.631,65213.301,64997.896,66438.897,69779.848,78648.338,92429.438,111110.386,123456.76,123514.832,129134.889,135808.365,138708.783,143079.739,145792.661,150810.035,150557.454,150936.149,152938.032,154357.615,155008.722,156432.846,156339.948,156122.831,157360.553,160995.66,163553.444,160374.042,151382.523,145113.585,144662.029,143013.537,141837.868,139078.178,135795.501,131166.107,124981.502,116009.97,105507.88,100364.64,99229.685,100381.073,95063.48,MRIM
CITIPOWER,12/03/2014,82692.699,74300.071,69359.709,66405.195,64937.425,63750.347,63015.506,62979.578,64346.779,67922.577,77173.964,90663.105,110290.687,122662.001,120126.659,121617.713,126276.335,128704.303,130624.633,131632.273,132670.146,132844.668,133270.369,133212.388,133162.852,132412.883,132283.466,131962.41,130500.9,129596.927,129847.221,130243.686,128900.336,126099.894,122752.116,122014.402,120760.463,122590.481,124032.207,122135.568,118051.968,111719.32,103480.337,93922.508,89637.624,89615.048,92256.914,88140.834,MRIM
CITIPOWER,13/03/2014,76273.126,68499.883,63594.165,60784.93,59695.579,58572.158,58188.276,58363.262,59888.508,63745.301,73532.068,87711.914,107523.041,120136.064,116872.254,118171.113,121355.008,123626.45,126050.766,127699.192,128902.284,129119.614,130162.498,130653.342,130619.939,130425.741,130968.229,130819.324,129893.654,129602.909,130378.246,130307.033,128353.112,125328.256,121847.068,120657.041,119024.593,121444.45,123694.049,121772.966,117399.237,112077.986,103852.362,94490.862,90114.126,90304.018,92999.846,89094.544,MRIM
CITIPOWER,14/03/2014,77253.593,69261.765,64333.165,61466.514,60249.837,59033.166,58577.952,58523.28,60130.719,64072.76,73102.739,86963.128,105932.433,118889.786,116667.319,119308.258,123292.341,125715.453,129254.756,130627.851,132463.886,133066.261,134527.692,135383.819,135885.587,136493.598,137274.006,138514.848,139076.432,139970.765,141728.636,142762.867,141221.493,138312.835,132167.199,126738.042,122568.404,122256.391,122782.968,120240.907,116543.798,111986.888,106403.673,99641.593,97268.691,98509.593,100718.202,96006.184,MRIM
CITIPOWER,15/03/2014,83605.836,75255.646,69799.131,66440.14,64597.078,62920.174,61951.451,61404.621,61415.385,62307.125,64659.356,68067.907,74425.926,81387.325,84821.659,91338.91,99093.222,103806.727,107461.43,109996.718,112486.943,112391.577,111807.735,110939.533,109735.44,108645.192,108491.408,107996.3,111369.717,110795.643,110509.341,110826.934,114627.237,119059.418,117833.683,119252.56,119045.664,115694.193,114301.06,111803.367,107967.683,103873.655,98546.701,92337.015,91589.031,94055.603,98210.836,94559.928,MRIM
CITIPOWER,16/03/2014,82854.225,73749.691,67397.488,63505.49,61374.682,59604.575,58301.32,57660.927,57477.182,57690,59100.675,61042.685,65236.321,70603.467,73956.529,79725.396,85723.767,90030.028,93056.049,96441.817,98598.396,98380.036,98133.059,97818.935,99506.9,97916.752,97003.609,96278.707,96137.598,97177.528,96291.78,98897.479,99919.058,102850.482,106246.295,107267.429,108881.233,112660.785,116623.975,115228.71,111833.028,106071.344,98424.534,89494.796,85953.309,87183.993,91412.192,89017.21,MRIM
CITIPOWER,17/03/2014,78485.694,69987.103,64460.753,60842.36,58966.087,57822.777,57245.926,57201.826,58993.026,62842.604,72302.011,86368.403,106597.387,119930,116545.432,117737.463,121345.296,123553.327,125569.271,127367.092,128935.474,129523.17,130948.345,130246.025,131094.35,129279.127,129578.407,130114.069,128187.179,127371.684,127583.909,128526.013,126446.729,126188.625,124396.457,124480.862,124418.721,125225.861,124963.213,121724.039,117136.477,110038.366,101619.452,91548.037,87023.513,87723.718,91038.491,87608.285,MRIM
CITIPOWER,18/03/2014,76625.74,68644.72,63495.023,60501.994,58987.033,58045.254,57740.192,57559.574,59341.679,63454.033,73012.89,87398.921,107080.877,119552.176,116593.896,118046.533,121770.792,124029.705,126520.181,128496.831,128987.313,129795.382,131103.643,130577.932,130388.304,130116.141,130954.454,130617.22,129805.352,129633.717,129438.829,129952.885,128196.956,125987.793,122800.246,121778.158,120494.395,123470.236,125282.893,122418.022,118214.869,111876.724,103165.956,93314.529,89031.283,88998.801,91710.528,88021.687,MRIM
CITIPOWER,19/03/2014,76480.833,68195.291,63320.058,60316.259,59134.904,57985.784,57520.832,57683.485,59684.835,63628.134,73464.813,87881.857,107759.435,120496.549,117235.697,117880.554,121739.602,123739.429,126081.438,126993.157,128084.662,128902.194,129920.455,130111.346,130168.478,129623.309,129074.286,128196.771,127184.383,126606.279,127249.586,127574.538,126256.698,123803.716,120871.725,120271.263,119749.804,123107.543,123992.258,121017.722,117062.772,110654.271,102490.956,92724.755,88350.35,88385.818,91287.952,87834.425,MRIM
CITIPOWER,20/03/2014,76498.807,68506.477,63399.12,60175.486,58997.596,58009.833,57601.751,57545.26,59496.46,63426.181,73381.58,88051.066,108580.683,122097.226,118210.547,118907.254,121595.282,123397.269,125849.177,127436.149,129894.508,131197.47,132853.099,134771.129,136566.19,137948.335,139390.757,140178.649,140581.951,141671.206,143175.947,144807.316,143926.769,141664.869,136521.419,133958.06,130270.938,130745.999,131442.071,128402.716,123403.308,117637.25,109236.971,99551.553,94491.565,93932.4,96095.076,91517.576,MRIM
CITIPOWER,21/03/2014,79454.705,71064.795,66211.479,63276.935,61687.12,60549.397,60063.093,59903.527,61430.795,65107.977,74316.405,88048.532,107034.961,120716.531,119166.341,121646.36,126129.677,128966.905,131441.911,134434.396,136389.539,136210.011,136716.845,136568.521,137754.09,137654.431,138236.747,135841.844,132990.842,130847.042,130307.049,128574.011,125773.934,123972.804,125351.076,125453.871,122478.835,119825.758,116862.114,113236.362,109261.926,105055.279,99237.473,92509.735,90772.582,92161.715,95347.541,91254.696,MRIM
CITIPOWER,22/03/2014,79479.895,71037.059,65743.908,62380.145,60681.857,59150.058,58226.67,57859.656,58004.556,58948.096,61677.061,65223.282,72196.68,80210.918,84039.054,91377.81,99058.389,102386.325,104745.474,105614.558,106677.126,107390,107735.181,105868.839,104592.134,103178.08,102282.329,100803.423,99549.688,98354.2,98511.882,99753.575,101429.112,104166.454,106284.385,109120.452,111210.394,112612.055,111180.699,108397.317,104804.352,101310.897,96427.411,90610.652,90349.689,93191.023,97672.472,95111.562,MRIM
CITIPOWER,23/03/2014,83505.607,74636.045,67990.423,63573.948,60964.301,59139.843,58105.406,57368.664,57128.866,57530.772,58925.251,60681.991,65164.651,70711.401,74721.569,81714.805,88542.72,93533.919,98832.681,101816.493,104242.685,104775.059,105500.799,105037.851,102987.668,100502.035,98522.019,97085.718,96276.683,96414.978,97425.321,99400.169,101350.869,105983.798,111162.379,114157.55,114568.536,119479.577,121688.866,119960.082,115361.616,109673.782,101793.886,92074.778,87841.394,88575.122,92622.059,90150.514,MRIM
CITIPOWER,24/03/2014,79728.409,71346.642,65316.729,61257.697,59125.586,57736.756,57187.009,57345.491,59075.169,63525.238,73342.691,88328.673,110695.491,126419.961,121904.656,124033.924,128678.77,130239.88,131154.702,131096.894,133313.377,132533.796,132746.18,133072.991,133169.023,130548.904,129483.014,128621.566,126889.701,125842.639,127281.899,129424.462,130529.352,131355.117,132366.53,132663.054,131586.866,133200.376,132504.196,128553.923,123458.88,116568.103,106845.247,95875.393,90122.296,89559.808,92574.268,89882.777,MRIM
CITIPOWER,25/03/2014,78964.911,70396.723,65018.926,61588.929,59892.325,58724.105,58191.735,58451.668,60295.794,64598.657,75394.404,91601.355,113593.743,128053.153,124668.736,124946.491,127590.535,128443.55,129294.939,129628.497,128639.624,127280.163,127324.909,127185.273,127209.507,126392.514,126607.227,126104.256,125133.341,124699.842,125277.919,125881.272,125365.319,124003.479,122427.989,122246.772,123079.762,127684.527,127431.344,124114.265,119436.891,113130.088,104419.821,93904.021,89244.555,89068.725,92101.771,88439.403,MRIM
CITIPOWER,26/03/2014,77154.74,69356.544,64049.919,61099.351,59463.86,58350.457,57755.589,57753.799,59446.428,63517.662,73241.199,88630.552,109518.445,122968.891,119218.869,119778.671,122533.65,124105.396,127014.801,129097.813,130635.926,131704.521,133897.568,135019.714,135847.098,135297.569,135426.876,136523.521,136515.472,135964.691,135812.976,134265.569,132086.715,130347.32,129990.217,130829.906,131810.274,131993.194,128502.684,124394.127,119722.073,112883.889,104664.962,94857.275,90708.161,90490.967,93173.979,89493.17,MRIM
CITIPOWER,27/03/2014,78009.802,69878.908,64714.063,61742.037,60233.753,59313.123,58682.026,58722.756,60188.466,64277.394,73832,88406.789,109164.596,123882.903,122100.524,123796.225,127827.772,130366.143,133014.461,133758.05,133601.526,134416.692,136747.42,136949.194,137752.805,137279.104,137495.628,136988.266,137740.344,137439.272,135109.446,135998.452,136444.256,134430.515,130820.454,128953.487,129435.555,131512.207,129738.099,125727.938,120879.556,115586.033,107482.731,98266.31,94446.872,94212.093,96289.336,92084.537,MRIM
CITIPOWER,28/03/2014,79934.682,71621.225,66480.95,63381.444,61683.106,60621.939,60115.417,60032.28,61803.267,65619.53,74661.353,88255.718,108711.855,124425.338,124537.359,125785.497,129355.585,131403.916,133070.01,133818.25,134419.843,134416.191,134540.512,133453.301,133512.943,132851.933,131908.589,130117.212,128303.1,127971.254,128453.365,128126.476,125982.286,123499.064,120356.97,118142.47,115948.569,119231.328,117921.204,114411.103,110769.88,106608.318,100979.128,94633.162,92781.363,94595.652,97302.331,92888.22,MRIM
CITIPOWER,29/03/2014,81093.72,72332.776,66645.753,63140.396,61162.01,59608.992,58780.046,58210.19,58351.92,59182.566,61823.321,65387.675,71946.149,79734.016,83812.791,90435.452,97671.945,102068.812,105162.781,105743.767,106100.095,105136.172,104574.023,104680.534,105597.909,103061.007,101233.83,100583.968,100412.541,100462.885,101115.745,102869.613,104155.426,105742.36,107610.848,109140.961,111249.886,113767.349,112231.922,109176.146,105220.47,101725.974,97450.319,92054.716,91576.396,94578.559,98932.864,96011.272,MRIM
CITIPOWER,30/03/2014,84377.37,75202.721,68802.951,64564.46,62233.869,60182.339,59025.876,58244.184,58071.186,58166.696,59506.014,61397.566,65576.201,70847.943,74188.289,80451.498,86504.069,90839.733,94668.537,97583.586,99274.371,100043.041,101895.052,101217.151,101146.615,100316.102,98590.21,99127.981,100711.597,101296.026,101697.056,103639.183,105799.709,108212.894,111917.095,116424.696,119201.993,122618.492,121915.988,119443.739,114807.308,108944.316,101158.185,92095.254,88395.714,89658.911,93833.479,91059.411,MRIM
CITIPOWER,31/03/2014,79919.424,71145.248,65449.669,61869.791,60172.753,58876.845,58372.111,58264.688,59804.382,63432.26,72811.609,86816.992,106969.355,120355.789,118037.294,119531.089,124278.159,127479.988,131608.741,134440.068,137423.896,139586.874,142297.779,144369.422,146758.673,148971.528,150868.922,151597.409,151520.6,151603.551,154416.368,155131.644,154203.743,152108.736,148282.258,146974.916,146382.617,147619.372,144218.075,138928.554,133217.015,125323.198,116034.283,105063.843,99286.43,98612.549,100338.398,95811.999,MRIM
POWERCOR,01/07/2011,33206.322,28855.005,26427.851,23991.343,22119.272,20721.231,19738.838,19333.078,19120.376,19312.495,20350.683,22124.89,25352.908,29580.205,29650.205,32699.419,33071.242,30978.906,29343.755,26560.076,24050.634,21993.571,20169.868,19097.953,18258.973,17417.541,17518.502,17473.685,17691.946,18608.771,20101.709,22260.729,24791.39,28410.984,32459.693,36688.3,38045.909,37504.649,36380.995,35614.837,34648.618,33630.525,32154.7,30539.655,29815.828,30262.712,38503.761,39417.761,MRIM
POWERCOR,02/07/2011,35325.618,30784.905,28052.65,25455.891,23367.286,21931.658,20887.306,20280.687,19810.807,19726.645,20032.314,20764.698,22288.631,24134.013,23430.387,26554.143,29092.665,29837.589,29452.506,27775.018,25481.108,23121.022,21519.861,20109.46,19499.795,18945.817,19180.692,19094.109,19490.686,20415.358,21507.434,23599.178,25969.229,29287.984,33518.938,37281.689,37962.91,36848.695,34999.816,33849.365,32663.845,31579.119,30398.997,29051.782,28986.118,29762.08,37532.597,38775.346,MRIM
POWERCOR,03/07/2011,34734.294,30472.898,27297.749,24435.918,22071.606,20172.753,18872.323,18123.791,17713.982,17522.528,17790.099,18275.078,19154.422,20174.328,19475.112,21521.877,24179.148,26332.901,27640.673,28204.058,28916.052,29115.22,28563.787,26788.974,25434.736,25463.447,25698.898,25863.411,26965.173,27833.813,28655.473,29608.082,30441.149,32381.894,35398.025,38993.208,40253.955,39121.147,37484.601,36509.146,35359.871,34286.055,32494.336,30396.994,29561.935,29522.188,37084.443,38136.31,MRIM
POWERCOR,04/07/2011,34343.988,30227.837,27468.018,24807.859,22587.208,20891.367,19819.526,19166.723,18949.757,19117.137,20138.503,21573.746,24535.325,27805.689,27053.69,29894.358,31365.875,31278.203,30738.917,28528.344,26846.463,25387.933,24092.452,24117.367,24025.548,24097.155,25206.657,26572.515,28773.558,29327.886,30210.446,31212.177,33555.306,36897.354,40950.365,44307.48,44993.26,43673.641,42140.694,40618.041,39134.365,37855.841,35698.657,33176.796,31638.551,31193.431,39215.307,40248.971,MRIM
POWERCOR,05/07/2011,36771.17,32817.15,29764.379,27054.837,24791.864,23173.143,22081.629,21392.938,21108.391,21221.924,22219.705,23978.708,27174.986,30464.555,29850.479,33021.033,34807.982,35836.239,35941.564,34361.613,33544.765,33201.072,32515.924,32134.057,32118.803,31634.519,31496.86,32522.761,32621.831,33558.793,34376.242,35346.225,36890.093,39718.813,43378.867,46660.345,47150.688,45766.268,44168.619,42627.331,41147.119,39623.746,37411.259,34659.631,32713.648,31950.076,40128.888,41301.63,MRIM
POWERCOR,06/07/2011,37752.529,33330.419,30282.036,27473.895,25249.143,23408.635,22209.205,21411.943,21124.58,21354.494,22499.439,24260.611,27251.481,30647.744,30156.819,33056.658,34521.937,34808.206,34923.247,33890.862,33092.735,32529.268,31448.484,31125.419,30473.735,29512.951,31180.447,31951.199,32783.357,33479.115,34731.593,36319.508,38231.393,41108.897,44324.064,47068.922,47648.084,46521.017,44714.751,43391.302,41970.638,40546.211,38488.922,35832.781,34372.734,33526.673,41657.536,42740.333,MRIM
POWERCOR,07/07/2011,38657.113,34130.459,30968.477,28225.586,25880.558,24200.416,23090.07,22436.962,22144.94,22338.946,23582.9,25435.078,28812.985,32569.667,31742.753,34961.287,36337.435,36308.969,35276.841,33178.319,30779.274,29007.485,27855.5,27515.134,28321.777,28609.92,29580.124,29685.658,29589.467,29815.65,31667.576,33495.263,34976.16,38412.774,42816.695,47148.279,48812.164,47852.332,46477.895,44980.365,43504.205,42217.407,40033.064,37297.556,35708.695,35159.129,42844.641,43406.236,MRIM
