,Date,Measure,Distributor,MeasurementType
12065,2018-01-13,16.0,CitiPower,MinTemp
12066,2018-01-14,12.7,CitiPower,MinTemp
12067,2018-01-15,14.6,CitiPower,MinTemp
12068,2018-01-16,12.9,CitiPower,MinTemp
12069,2018-01-17,12.4,CitiPower,MinTemp
12070,2018-01-18,16.6,CitiPower,MinTemp
12071,2018-01-19,22.5,CitiPower,MinTemp
12072,2018-01-20,20.3,CitiPower,MinTemp
12073,2018-01-21,21.0,CitiPower,MinTemp
12074,2018-01-22,20.5,CitiPower,MinTemp
12075,2018-01-23,18.0,CitiPower,MinTemp
12076,2018-01-24,14.8,CitiPower,MinTemp
12077,2018-01-25,17.1,CitiPower,MinTemp
12078,2018-01-26,19.4,CitiPower,MinTemp
12079,2018-01-27,21.2,CitiPower,MinTemp
12080,2018-01-28,22.7,CitiPower,MinTemp
12081,2018-01-29,27.8,CitiPower,MinTemp
12082,2018-01-30,15.6,CitiPower,MinTemp
12083,2018-01-31,14.6,CitiPower,MinTemp
12084,2018-02-01,12.1,CitiPower,MinTemp
12085,2018-02-02,13.4,CitiPower,MinTemp
12086,2018-02-03,15.8,CitiPower,MinTemp
12087,2018-02-04,14.7,CitiPower,MinTemp
12088,2018-02-05,17.0,CitiPower,MinTemp
12089,2018-02-06,17.7,CitiPower,MinTemp
12090,2018-02-07,18.7,CitiPower,MinTemp
12091,2018-02-08,20.6,CitiPower,MinTemp
12092,2018-02-09,20.4,CitiPower,MinTemp
12093,2018-02-10,18.7,CitiPower,MinTemp
12094,2018-02-11,15.5,CitiPower,MinTemp
12095,2018-02-12,16.3,CitiPower,MinTemp
12096,2018-02-13,13.6,CitiPower,MinTemp
12097,2018-02-14,17.5,CitiPower,MinTemp
12098,2018-02-15,13.5,CitiPower,MinTemp
12099,2018-02-16,15.7,CitiPower,MinTemp
12100,2018-02-17,12.4,CitiPower,MinTemp
12101,2018-02-18,13.6,CitiPower,MinTemp
12102,2018-02-19,17.6,CitiPower,MinTemp
12103,2018-02-20,14.1,CitiPower,MinTemp
12104,2018-02-21,16.0,CitiPower,MinTemp
12105,2018-02-22,20.3,CitiPower,MinTemp
12106,2018-02-23,21.2,CitiPower,MinTemp
12107,2018-02-24,22.7,CitiPower,MinTemp
12108,2018-02-25,16.2,CitiPower,MinTemp
12109,2018-02-26,14.3,CitiPower,MinTemp
12110,2018-02-27,14.9,CitiPower,MinTemp
12111,2018-02-28,20.0,CitiPower,MinTemp
12112,2018-03-01,16.2,CitiPower,MinTemp
12113,2018-03-02,14.5,CitiPower,MinTemp
12114,2018-03-03,13.9,CitiPower,MinTemp
12115,2018-03-04,15.8,CitiPower,MinTemp
12116,2018-03-05,14.9,CitiPower,MinTemp
12117,2018-03-06,12.5,CitiPower,MinTemp
12118,2018-03-07,14.4,CitiPower,MinTemp
12119,2018-03-08,14.9,CitiPower,MinTemp
12120,2018-03-09,14.6,CitiPower,MinTemp
12121,2018-03-10,14.3,CitiPower,MinTemp
12122,2018-03-11,17.0,CitiPower,MinTemp
12123,2018-03-12,16.7,CitiPower,MinTemp
12124,2018-03-13,14.6,CitiPower,MinTemp
12125,2018-03-14,12.8,CitiPower,MinTemp
12126,2018-03-15,15.3,CitiPower,MinTemp
12127,2018-03-16,12.5,CitiPower,MinTemp
12128,2018-03-17,15.4,CitiPower,MinTemp
12129,2018-03-18,22.6,CitiPower,MinTemp
12130,2018-03-19,13.2,CitiPower,MinTemp
12131,2018-03-20,15.4,CitiPower,MinTemp
12132,2018-03-21,11.2,CitiPower,MinTemp
12133,2018-03-22,12.3,CitiPower,MinTemp
12134,2018-03-23,15.2,CitiPower,MinTemp
12135,2018-03-24,20.2,CitiPower,MinTemp
12136,2018-03-25,17.8,CitiPower,MinTemp
12137,2018-03-26,10.7,CitiPower,MinTemp
12138,2018-03-27,9.6,CitiPower,MinTemp
12139,2018-03-28,11.3,CitiPower,MinTemp
12140,2018-03-29,16.5,CitiPower,MinTemp
12141,2018-03-30,12.2,CitiPower,MinTemp
12142,2018-03-31,13.2,CitiPower,MinTemp
12143,2018-04-01,13.0,CitiPower,MinTemp
12144,2018-04-02,14.9,CitiPower,MinTemp
12145,2018-04-03,13.4,CitiPower,MinTemp
12146,2018-04-04,13.3,CitiPower,MinTemp
12147,2018-04-05,13.3,CitiPower,MinTemp
12148,2018-04-06,13.8,CitiPower,MinTemp
12149,2018-04-07,9.8,CitiPower,MinTemp
12150,2018-04-08,11.8,CitiPower,MinTemp
12151,2018-04-09,15.9,CitiPower,MinTemp
12152,2018-04-10,14.8,CitiPower,MinTemp
12153,2018-04-11,18.1,CitiPower,MinTemp
12154,2018-04-12,15.9,CitiPower,MinTemp
12155,2018-04-13,11.9,CitiPower,MinTemp
12156,2018-04-14,13.5,CitiPower,MinTemp
12157,2018-04-15,9.7,CitiPower,MinTemp
12158,2018-04-16,13.1,CitiPower,MinTemp
12159,2018-04-17,13.2,CitiPower,MinTemp
12160,2018-04-18,6.2,CitiPower,MinTemp
12161,2018-04-19,11.0,CitiPower,MinTemp
12162,2018-04-20,8.9,CitiPower,MinTemp
12163,2018-04-21,11.9,CitiPower,MinTemp
12164,2018-04-22,11.2,CitiPower,MinTemp
12165,2018-04-23,11.9,CitiPower,MinTemp
12166,2018-04-24,13.7,CitiPower,MinTemp
12167,2018-04-25,15.7,CitiPower,MinTemp
12168,2018-04-26,11.9,CitiPower,MinTemp
12169,2018-04-27,11.6,CitiPower,MinTemp
12170,2018-04-28,7.7,CitiPower,MinTemp
12171,2018-04-29,10.5,CitiPower,MinTemp
12172,2018-04-30,8.8,CitiPower,MinTemp
12173,2018-05-01,7.2,CitiPower,MinTemp
12174,2018-05-02,10.2,CitiPower,MinTemp
12175,2018-05-03,14.5,CitiPower,MinTemp
12176,2018-05-04,11.5,CitiPower,MinTemp
12177,2018-05-05,12.1,CitiPower,MinTemp
12178,2018-05-06,9.9,CitiPower,MinTemp
12179,2018-05-07,12.0,CitiPower,MinTemp
12180,2018-05-08,13.4,CitiPower,MinTemp
12181,2018-05-09,8.0,CitiPower,MinTemp
12182,2018-05-10,9.0,CitiPower,MinTemp
12183,2018-05-11,7.4,CitiPower,MinTemp
12184,2018-05-12,11.0,CitiPower,MinTemp
12185,2018-05-13,13.0,CitiPower,MinTemp
12186,2018-05-14,6.8,CitiPower,MinTemp
12187,2018-05-15,8.9,CitiPower,MinTemp
12188,2018-05-16,9.4,CitiPower,MinTemp
12189,2018-05-17,11.7,CitiPower,MinTemp
12190,2018-05-18,12.3,CitiPower,MinTemp
12191,2018-05-19,10.6,CitiPower,MinTemp
12192,2018-05-20,11.8,CitiPower,MinTemp
12193,2018-05-21,12.6,CitiPower,MinTemp
12194,2018-05-22,13.0,CitiPower,MinTemp
12195,2018-05-23,11.8,CitiPower,MinTemp
12196,2018-05-24,12.9,CitiPower,MinTemp
12197,2018-05-25,9.4,CitiPower,MinTemp
12198,2018-05-26,5.2,CitiPower,MinTemp
12199,2018-05-27,7.3,CitiPower,MinTemp
12200,2018-05-28,12.9,CitiPower,MinTemp
12201,2018-05-29,13.7,CitiPower,MinTemp
12202,2018-05-30,7.7,CitiPower,MinTemp
12203,2018-05-31,9.6,CitiPower,MinTemp
12204,2018-06-01,4.1,CitiPower,MinTemp
12205,2018-06-02,3.5,CitiPower,MinTemp
12206,2018-06-03,4.3,CitiPower,MinTemp
12207,2018-06-04,4.5,CitiPower,MinTemp
12208,2018-06-05,7.5,CitiPower,MinTemp
12209,2018-06-06,5.6,CitiPower,MinTemp
12210,2018-06-07,7.7,CitiPower,MinTemp
12211,2018-06-08,12.4,CitiPower,MinTemp
12212,2018-06-09,11.3,CitiPower,MinTemp
12213,2018-06-10,4.1,CitiPower,MinTemp
12214,2018-06-11,5.3,CitiPower,MinTemp
12215,2018-06-12,7.9,CitiPower,MinTemp
12216,2018-06-13,9.5,CitiPower,MinTemp
12217,2018-06-14,8.6,CitiPower,MinTemp
12218,2018-06-15,9.6,CitiPower,MinTemp
12219,2018-06-16,6.9,CitiPower,MinTemp
12220,2018-06-17,8.0,CitiPower,MinTemp
12221,2018-06-18,9.5,CitiPower,MinTemp
12222,2018-06-19,3.0,CitiPower,MinTemp
12223,2018-06-20,4.3,CitiPower,MinTemp
12224,2018-06-21,4.0,CitiPower,MinTemp
12225,2018-06-22,4.3,CitiPower,MinTemp
12226,2018-06-23,6.0,CitiPower,MinTemp
12227,2018-06-24,9.0,CitiPower,MinTemp
12228,2018-06-25,8.4,CitiPower,MinTemp
12229,2018-06-26,8.4,CitiPower,MinTemp
12230,2018-06-27,4.8,CitiPower,MinTemp
12231,2018-06-28,5.3,CitiPower,MinTemp
12232,2018-06-29,6.1,CitiPower,MinTemp
12233,2018-06-30,9.4,CitiPower,MinTemp
12234,2018-07-01,3.5,CitiPower,MinTemp
12235,2018-07-02,2.4,CitiPower,MinTemp
12236,2018-07-03,4.1,CitiPower,MinTemp
12237,2018-07-04,10.4,CitiPower,MinTemp
12238,2018-07-05,12.7,CitiPower,MinTemp
12239,2018-07-06,12.5,CitiPower,MinTemp
12240,2018-07-07,9.6,CitiPower,MinTemp
12241,2018-07-08,9.3,CitiPower,MinTemp
12242,2018-07-09,10.1,CitiPower,MinTemp
12243,2018-07-10,9.3,CitiPower,MinTemp
12244,2018-07-11,6.6,CitiPower,MinTemp
12245,2018-07-12,4.3,CitiPower,MinTemp
12246,2018-07-13,5.8,CitiPower,MinTemp
12247,2018-07-14,4.4,CitiPower,MinTemp
12248,2018-07-15,6.0,CitiPower,MinTemp
12249,2018-07-16,7.9,CitiPower,MinTemp
12250,2018-07-17,9.1,CitiPower,MinTemp
12251,2018-07-18,6.2,CitiPower,MinTemp
12252,2018-07-19,8.7,CitiPower,MinTemp
12253,2018-07-20,7.2,CitiPower,MinTemp
12254,2018-07-21,6.7,CitiPower,MinTemp
12255,2018-07-22,8.0,CitiPower,MinTemp
12256,2018-07-23,8.4,CitiPower,MinTemp
12257,2018-07-24,8.6,CitiPower,MinTemp
12258,2018-07-25,8.3,CitiPower,MinTemp
12259,2018-07-26,7.7,CitiPower,MinTemp
12260,2018-07-27,9.2,CitiPower,MinTemp
12261,2018-07-28,8.4,CitiPower,MinTemp
12262,2018-07-29,10.8,CitiPower,MinTemp
12263,2018-07-30,8.2,CitiPower,MinTemp
12264,2018-07-31,8.3,CitiPower,MinTemp
12265,2018-08-01,9.9,CitiPower,MinTemp
12266,2018-08-02,4.9,CitiPower,MinTemp
12267,2018-08-03,7.8,CitiPower,MinTemp
12268,2018-08-04,8.0,CitiPower,MinTemp
12269,2018-08-05,10.6,CitiPower,MinTemp
12270,2018-08-06,9.4,CitiPower,MinTemp
12271,2018-08-07,7.3,CitiPower,MinTemp
12272,2018-08-08,9.6,CitiPower,MinTemp
12273,2018-08-09,5.6,CitiPower,MinTemp
12274,2018-08-10,9.4,CitiPower,MinTemp
12275,2018-08-11,8.1,CitiPower,MinTemp
12276,2018-08-12,5.4,CitiPower,MinTemp
12277,2018-08-13,7.9,CitiPower,MinTemp
12278,2018-08-14,9.4,CitiPower,MinTemp
12279,2018-08-15,11.5,CitiPower,MinTemp
12280,2018-08-16,8.7,CitiPower,MinTemp
12281,2018-08-17,7.7,CitiPower,MinTemp
12282,2018-08-18,8.9,CitiPower,MinTemp
12283,2018-08-19,6.7,CitiPower,MinTemp
12284,2018-08-20,5.5,CitiPower,MinTemp
12285,2018-08-21,8.6,CitiPower,MinTemp
12286,2018-08-22,8.7,CitiPower,MinTemp
12287,2018-08-23,5.6,CitiPower,MinTemp
12288,2018-08-24,4.8,CitiPower,MinTemp
12289,2018-08-25,3.9,CitiPower,MinTemp
12290,2018-08-26,4.9,CitiPower,MinTemp
12291,2018-08-27,6.8,CitiPower,MinTemp
12292,2018-08-28,1.9,CitiPower,MinTemp
12293,2018-08-29,0.8,CitiPower,MinTemp
12294,2018-08-30,4.8,CitiPower,MinTemp
12295,2018-08-31,8.9,CitiPower,MinTemp
12296,2018-09-01,10.5,CitiPower,MinTemp
12297,2018-09-02,5.0,CitiPower,MinTemp
12298,2018-09-03,5.0,CitiPower,MinTemp
12299,2018-09-04,3.4,CitiPower,MinTemp
12300,2018-09-05,8.1,CitiPower,MinTemp
12301,2018-09-06,13.8,CitiPower,MinTemp
12302,2018-09-07,8.7,CitiPower,MinTemp
12303,2018-09-08,4.2,CitiPower,MinTemp
12304,2018-09-09,8.6,CitiPower,MinTemp
12305,2018-09-10,13.4,CitiPower,MinTemp
12306,2018-09-11,9.1,CitiPower,MinTemp
12307,2018-09-12,11.7,CitiPower,MinTemp
12308,2018-09-13,7.1,CitiPower,MinTemp
12309,2018-09-14,10.9,CitiPower,MinTemp
12310,2018-09-15,10.2,CitiPower,MinTemp
12311,2018-09-16,5.5,CitiPower,MinTemp
12312,2018-09-17,6.7,CitiPower,MinTemp
12313,2018-09-18,11.0,CitiPower,MinTemp
12314,2018-09-19,8.5,CitiPower,MinTemp
12315,2018-09-20,3.8,CitiPower,MinTemp
12316,2018-09-21,8.3,CitiPower,MinTemp
12317,2018-09-22,6.8,CitiPower,MinTemp
12318,2018-09-23,10.4,CitiPower,MinTemp
12319,2018-09-24,4.6,CitiPower,MinTemp
12320,2018-09-25,8.6,CitiPower,MinTemp
12321,2018-09-26,6.4,CitiPower,MinTemp
12322,2018-09-27,9.2,CitiPower,MinTemp
12323,2018-09-28,10.7,CitiPower,MinTemp
12324,2018-09-29,5.5,CitiPower,MinTemp
12325,2018-09-30,6.8,CitiPower,MinTemp
12326,2018-10-01,4.7,CitiPower,MinTemp
12327,2018-10-02,11.4,CitiPower,MinTemp
12328,2018-10-03,14.7,CitiPower,MinTemp
12329,2018-10-04,10.9,CitiPower,MinTemp
12330,2018-10-05,9.1,CitiPower,MinTemp
12331,2018-10-06,8.3,CitiPower,MinTemp
12332,2018-10-07,10.3,CitiPower,MinTemp
12333,2018-10-08,13.5,CitiPower,MinTemp
12334,2018-10-09,16.1,CitiPower,MinTemp
12335,2018-10-10,10.1,CitiPower,MinTemp
12336,2018-10-11,6.4,CitiPower,MinTemp
12337,2018-10-12,8.7,CitiPower,MinTemp
12338,2018-10-13,10.5,CitiPower,MinTemp
12339,2018-10-14,12.4,CitiPower,MinTemp
12340,2018-10-15,19.5,CitiPower,MinTemp
12341,2018-10-16,20.0,CitiPower,MinTemp
12342,2018-10-17,16.1,CitiPower,MinTemp
12343,2018-10-18,14.7,CitiPower,MinTemp
12344,2018-10-19,12.8,CitiPower,MinTemp
12345,2018-10-20,11.7,CitiPower,MinTemp
12346,2018-10-21,7.6,CitiPower,MinTemp
12347,2018-10-22,8.9,CitiPower,MinTemp
12348,2018-10-23,13.0,CitiPower,MinTemp
12349,2018-10-24,9.2,CitiPower,MinTemp
12350,2018-10-25,6.4,CitiPower,MinTemp
12351,2018-10-26,9.6,CitiPower,MinTemp
12352,2018-10-27,11.3,CitiPower,MinTemp
12353,2018-10-28,9.3,CitiPower,MinTemp
12354,2018-10-29,9.1,CitiPower,MinTemp
12355,2018-10-30,8.3,CitiPower,MinTemp
12356,2018-10-31,13.0,CitiPower,MinTemp
12357,2018-11-01,12.8,CitiPower,MinTemp
12358,2018-11-02,16.3,CitiPower,MinTemp
12359,2018-11-03,12.6,CitiPower,MinTemp
12360,2018-11-04,9.2,CitiPower,MinTemp
12361,2018-11-05,14.5,CitiPower,MinTemp
12362,2018-11-06,16.3,CitiPower,MinTemp
12363,2018-11-07,11.1,CitiPower,MinTemp
12364,2018-11-08,7.7,CitiPower,MinTemp
12365,2018-11-09,8.0,CitiPower,MinTemp
12366,2018-11-10,9.0,CitiPower,MinTemp
12367,2018-11-11,9.3,CitiPower,MinTemp
12368,2018-11-12,10.9,CitiPower,MinTemp
12369,2018-11-13,16.9,CitiPower,MinTemp
12370,2018-11-14,14.8,CitiPower,MinTemp
12371,2018-11-15,13.7,CitiPower,MinTemp
12372,2018-11-16,8.3,CitiPower,MinTemp
12373,2018-11-17,9.6,CitiPower,MinTemp
12374,2018-11-18,9.8,CitiPower,MinTemp
12375,2018-11-19,15.4,CitiPower,MinTemp
12376,2018-11-20,22.5,CitiPower,MinTemp
12377,2018-11-21,12.3,CitiPower,MinTemp
12378,2018-11-22,9.7,CitiPower,MinTemp
12379,2018-11-23,11.0,CitiPower,MinTemp
12380,2018-11-24,11.1,CitiPower,MinTemp
12381,2018-11-25,12.7,CitiPower,MinTemp
12382,2018-11-26,11.9,CitiPower,MinTemp
12383,2018-11-27,14.4,CitiPower,MinTemp
12384,2018-11-28,14.4,CitiPower,MinTemp
12385,2018-11-29,13.9,CitiPower,MinTemp
12386,2018-11-30,14.7,CitiPower,MinTemp
12387,2018-12-01,10.3,CitiPower,MinTemp
12388,2018-12-02,12.2,CitiPower,MinTemp
12389,2018-12-03,13.3,CitiPower,MinTemp
12390,2018-12-04,13.4,CitiPower,MinTemp
12391,2018-12-05,13.4,CitiPower,MinTemp
12392,2018-12-06,14.5,CitiPower,MinTemp
12393,2018-12-07,25.1,CitiPower,MinTemp
12394,2018-12-08,22.7,CitiPower,MinTemp
12395,2018-12-09,16.0,CitiPower,MinTemp
12396,2018-12-10,15.8,CitiPower,MinTemp
12397,2018-12-11,13.0,CitiPower,MinTemp
12398,2018-12-12,16.0,CitiPower,MinTemp
12399,2018-12-13,16.9,CitiPower,MinTemp
12400,2018-12-14,16.4,CitiPower,MinTemp
12401,2018-12-15,17.2,CitiPower,MinTemp
12402,2018-12-16,15.8,CitiPower,MinTemp
12403,2018-12-17,15.6,CitiPower,MinTemp
12404,2018-12-18,16.7,CitiPower,MinTemp
12405,2018-12-19,16.8,CitiPower,MinTemp
12406,2018-12-20,16.9,CitiPower,MinTemp
12407,2018-12-21,15.4,CitiPower,MinTemp
12408,2018-12-22,14.1,CitiPower,MinTemp
12409,2018-12-23,11.5,CitiPower,MinTemp
12410,2018-12-24,14.3,CitiPower,MinTemp
12411,2018-12-25,15.8,CitiPower,MinTemp
12412,2018-12-26,13.3,CitiPower,MinTemp
12413,2018-12-27,16.2,CitiPower,MinTemp
12414,2018-12-28,21.9,CitiPower,MinTemp
12415,2018-12-29,21.0,CitiPower,MinTemp
12416,2018-12-30,18.2,CitiPower,MinTemp
12417,2018-12-31,17.3,CitiPower,MinTemp
12418,2018-01-01,0.0,CitiPower,Rain Fall
12419,2018-01-02,0.0,CitiPower,Rain Fall
12420,2018-01-03,0.0,CitiPower,Rain Fall
12421,2018-01-04,0.2,CitiPower,Rain Fall
12422,2018-01-05,0.0,CitiPower,Rain Fall
12423,2018-01-06,0.0,CitiPower,Rain Fall
12424,2018-01-07,0.0,CitiPower,Rain Fall
12425,2018-01-08,0.0,CitiPower,Rain Fall
12426,2018-01-09,0.0,CitiPower,Rain Fall
12427,2018-01-10,0.0,CitiPower,Rain Fall
12428,2018-01-11,0.0,CitiPower,Rain Fall
12429,2018-01-12,1.0,CitiPower,Rain Fall
12430,2018-01-13,7.0,CitiPower,Rain Fall
12431,2018-01-14,15.0,CitiPower,Rain Fall
12432,2018-01-15,0.0,CitiPower,Rain Fall
12433,2018-01-16,0.0,CitiPower,Rain Fall
12434,2018-01-17,0.0,CitiPower,Rain Fall
12435,2018-01-18,0.0,CitiPower,Rain Fall
12436,2018-01-19,0.0,CitiPower,Rain Fall
12437,2018-01-20,0.0,CitiPower,Rain Fall
12438,2018-01-21,0.0,CitiPower,Rain Fall
12439,2018-01-22,0.0,CitiPower,Rain Fall
12440,2018-01-23,0.0,CitiPower,Rain Fall
12441,2018-01-24,0.0,CitiPower,Rain Fall
12442,2018-01-25,0.0,CitiPower,Rain Fall
12443,2018-01-26,0.0,CitiPower,Rain Fall
12444,2018-01-27,3.4,CitiPower,Rain Fall
12445,2018-01-28,0.0,CitiPower,Rain Fall
12446,2018-01-29,0.0,CitiPower,Rain Fall
12447,2018-01-30,38.8,CitiPower,Rain Fall
12448,2018-01-31,0.0,CitiPower,Rain Fall
12449,2018-02-01,0.2,CitiPower,Rain Fall
12450,2018-02-02,0.0,CitiPower,Rain Fall
12451,2018-02-03,0.0,CitiPower,Rain Fall
12452,2018-02-04,0.0,CitiPower,Rain Fall
12453,2018-02-05,0.0,CitiPower,Rain Fall
12454,2018-02-06,0.0,CitiPower,Rain Fall
12455,2018-02-07,0.0,CitiPower,Rain Fall
12456,2018-02-08,0.0,CitiPower,Rain Fall
12457,2018-02-09,0.0,CitiPower,Rain Fall
12458,2018-02-10,0.0,CitiPower,Rain Fall
12459,2018-02-11,0.0,CitiPower,Rain Fall
12460,2018-02-12,0.0,CitiPower,Rain Fall
12461,2018-02-13,0.0,CitiPower,Rain Fall
12462,2018-02-14,0.0,CitiPower,Rain Fall
12463,2018-02-15,0.0,CitiPower,Rain Fall
12464,2018-02-16,0.0,CitiPower,Rain Fall
12465,2018-02-17,0.0,CitiPower,Rain Fall
12466,2018-02-18,0.0,CitiPower,Rain Fall
12467,2018-02-19,0.8,CitiPower,Rain Fall
12468,2018-02-20,0.0,CitiPower,Rain Fall
12469,2018-02-21,0.0,CitiPower,Rain Fall
12470,2018-02-22,0.0,CitiPower,Rain Fall
12471,2018-02-23,0.2,CitiPower,Rain Fall
12472,2018-02-24,0.4,CitiPower,Rain Fall
12473,2018-02-25,0.0,CitiPower,Rain Fall
12474,2018-02-26,0.0,CitiPower,Rain Fall
12475,2018-02-27,0.0,CitiPower,Rain Fall
12476,2018-02-28,0.0,CitiPower,Rain Fall
12477,2018-03-01,0.8,CitiPower,Rain Fall
12478,2018-03-02,0.4,CitiPower,Rain Fall
12479,2018-03-03,0.0,CitiPower,Rain Fall
12480,2018-03-04,0.0,CitiPower,Rain Fall
12481,2018-03-05,0.0,CitiPower,Rain Fall
12482,2018-03-06,0.0,CitiPower,Rain Fall
12483,2018-03-07,0.0,CitiPower,Rain Fall
12484,2018-03-08,0.0,CitiPower,Rain Fall
12485,2018-03-09,0.0,CitiPower,Rain Fall
12486,2018-03-10,0.0,CitiPower,Rain Fall
12487,2018-03-11,0.0,CitiPower,Rain Fall
12488,2018-03-12,0.0,CitiPower,Rain Fall
12489,2018-03-13,2.2,CitiPower,Rain Fall
12490,2018-03-14,0.0,CitiPower,Rain Fall
12491,2018-03-15,0.0,CitiPower,Rain Fall
12492,2018-03-16,0.0,CitiPower,Rain Fall
12493,2018-03-17,0.0,CitiPower,Rain Fall
12494,2018-03-18,0.0,CitiPower,Rain Fall
12495,2018-03-19,0.0,CitiPower,Rain Fall
12496,2018-03-20,0.2,CitiPower,Rain Fall
12497,2018-03-21,0.0,CitiPower,Rain Fall
12498,2018-03-22,0.0,CitiPower,Rain Fall
12499,2018-03-23,0.0,CitiPower,Rain Fall
12500,2018-03-24,0.0,CitiPower,Rain Fall
12501,2018-03-25,13.0,CitiPower,Rain Fall
12502,2018-03-26,5.2,CitiPower,Rain Fall
12503,2018-03-27,1.2,CitiPower,Rain Fall
12504,2018-03-28,0.0,CitiPower,Rain Fall
12505,2018-03-29,0.0,CitiPower,Rain Fall
12506,2018-03-30,0.0,CitiPower,Rain Fall
12507,2018-03-31,0.0,CitiPower,Rain Fall
12508,2018-04-01,0.0,CitiPower,Rain Fall
12509,2018-04-02,0.0,CitiPower,Rain Fall
12510,2018-04-03,0.0,CitiPower,Rain Fall
12511,2018-04-04,0.0,CitiPower,Rain Fall
12512,2018-04-05,0.0,CitiPower,Rain Fall
12513,2018-04-06,0.0,CitiPower,Rain Fall
12514,2018-04-07,0.0,CitiPower,Rain Fall
12515,2018-04-08,0.0,CitiPower,Rain Fall
12516,2018-04-09,0.0,CitiPower,Rain Fall
12517,2018-04-10,0.0,CitiPower,Rain Fall
12518,2018-04-11,0.0,CitiPower,Rain Fall
12519,2018-04-12,0.0,CitiPower,Rain Fall
12520,2018-04-13,0.0,CitiPower,Rain Fall
12521,2018-04-14,0.0,CitiPower,Rain Fall
12522,2018-04-15,12.2,CitiPower,Rain Fall
12523,2018-04-16,3.0,CitiPower,Rain Fall
12524,2018-04-17,0.6,CitiPower,Rain Fall
12525,2018-04-18,0.0,CitiPower,Rain Fall
12526,2018-04-19,0.0,CitiPower,Rain Fall
12527,2018-04-20,0.0,CitiPower,Rain Fall
12528,2018-04-21,0.0,CitiPower,Rain Fall
12529,2018-04-22,0.0,CitiPower,Rain Fall
12530,2018-04-23,0.0,CitiPower,Rain Fall
12531,2018-04-24,0.0,CitiPower,Rain Fall
12532,2018-04-25,0.6,CitiPower,Rain Fall
12533,2018-04-26,0.0,CitiPower,Rain Fall
12534,2018-04-27,0.0,CitiPower,Rain Fall
12535,2018-04-28,0.0,CitiPower,Rain Fall
12536,2018-04-29,0.0,CitiPower,Rain Fall
12537,2018-04-30,0.0,CitiPower,Rain Fall
12538,2018-05-01,0.0,CitiPower,Rain Fall
12539,2018-05-02,0.0,CitiPower,Rain Fall
12540,2018-05-03,0.0,CitiPower,Rain Fall
12541,2018-05-04,6.2,CitiPower,Rain Fall
12542,2018-05-05,2.6,CitiPower,Rain Fall
12543,2018-05-06,0.0,CitiPower,Rain Fall
12544,2018-05-07,0.0,CitiPower,Rain Fall
12545,2018-05-08,0.2,CitiPower,Rain Fall
12546,2018-05-09,0.0,CitiPower,Rain Fall
12547,2018-05-10,8.0,CitiPower,Rain Fall
12548,2018-05-11,18.6,CitiPower,Rain Fall
12549,2018-05-12,8.4,CitiPower,Rain Fall
12550,2018-05-13,4.0,CitiPower,Rain Fall
12551,2018-05-14,0.0,CitiPower,Rain Fall
12552,2018-05-15,0.0,CitiPower,Rain Fall
12553,2018-05-16,2.0,CitiPower,Rain Fall
12554,2018-05-17,0.0,CitiPower,Rain Fall
12555,2018-05-18,0.2,CitiPower,Rain Fall
12556,2018-05-19,2.6,CitiPower,Rain Fall
12557,2018-05-20,0.0,CitiPower,Rain Fall
12558,2018-05-21,2.4,CitiPower,Rain Fall
12559,2018-05-22,0.0,CitiPower,Rain Fall
12560,2018-05-23,4.6,CitiPower,Rain Fall
12561,2018-05-24,0.0,CitiPower,Rain Fall
12562,2018-05-25,0.0,CitiPower,Rain Fall
12563,2018-05-26,0.0,CitiPower,Rain Fall
12564,2018-05-27,0.0,CitiPower,Rain Fall
12565,2018-05-28,0.0,CitiPower,Rain Fall
12566,2018-05-29,0.8,CitiPower,Rain Fall
12567,2018-05-30,0.0,CitiPower,Rain Fall
12568,2018-05-31,5.0,CitiPower,Rain Fall
12569,2018-06-01,0.0,CitiPower,Rain Fall
12570,2018-06-02,0.2,CitiPower,Rain Fall
12571,2018-06-03,0.0,CitiPower,Rain Fall
12572,2018-06-04,0.0,CitiPower,Rain Fall
12573,2018-06-05,1.6,CitiPower,Rain Fall
12574,2018-06-06,0.4,CitiPower,Rain Fall
12575,2018-06-07,0.2,CitiPower,Rain Fall
12576,2018-06-08,0.6,CitiPower,Rain Fall
12577,2018-06-09,3.0,CitiPower,Rain Fall
12578,2018-06-10,0.0,CitiPower,Rain Fall
12579,2018-06-11,0.2,CitiPower,Rain Fall
12580,2018-06-12,0.4,CitiPower,Rain Fall
12581,2018-06-13,0.0,CitiPower,Rain Fall
12582,2018-06-14,5.6,CitiPower,Rain Fall
12583,2018-06-15,4.6,CitiPower,Rain Fall
12584,2018-06-16,2.2,CitiPower,Rain Fall
12585,2018-06-17,15.6,CitiPower,Rain Fall
12586,2018-06-18,7.2,CitiPower,Rain Fall
12587,2018-06-19,0.4,CitiPower,Rain Fall
12588,2018-06-20,0.2,CitiPower,Rain Fall
12589,2018-06-21,0.0,CitiPower,Rain Fall
12590,2018-06-22,0.0,CitiPower,Rain Fall
12591,2018-06-23,0.0,CitiPower,Rain Fall
12592,2018-06-24,0.0,CitiPower,Rain Fall
12593,2018-06-25,0.0,CitiPower,Rain Fall
12594,2018-06-26,0.0,CitiPower,Rain Fall
